"artist","song","years_old_13","years_old_12","years_old_11","years_old_10","years_old_9","years_old_8","years_old_7","years_old_6","years_old_5","years_old_4","years_old_3","years_old_2","years_old_1","years_old_0","years_pre_birth_1","years_pre_birth_2","years_pre_birth_3","years_pre_birth_4","years_pre_birth_5","years_pre_birth_6","years_pre_birth_7","years_pre_birth_8","years_pre_birth_9","years_pre_birth_10"
"Tag Team","Whoomp! There It Is",0.865272415272415,0.85,0.857142857142857,0.86,0.91304347826087,0.898550724637681,0.865671641791045,0.836065573770492,0.851851851851852,0.811320754716981,0.679012345679012,0.654545454545455,0.660377358490566,0.694915254237288,0.723404255319149,0.511627906976744,0.538461538461538,0.533333333333333,0.434782608695652,0.678571428571429,0.4,0,0,0
"Tara Kemp","Hold You Tight",0.233012246117085,0.366666666666667,0.2,0.125,0.109375,0.0819672131147541,0.127272727272727,0.0416666666666667,0.0307692307692308,0.032258064516129,0.0476190476190476,0.0317460317460317,0.0571428571428571,0.032258064516129,0.0192307692307692,0.103448275862069,0.0377358490566038,0.0232558139534884,0.0566037735849057,0,0.0606060606060606,0.0714285714285714,0,0
"Taylor Dayne","I'll Be Your Shelter",0.497557997557998,0.375,0.5,0.260869565217391,0.288461538461538,0.23728813559322,0.137931034482759,0.133333333333333,0.114754098360656,0.101694915254237,0.0487804878048781,0.0833333333333333,0.0625,0.101694915254237,0.0338983050847458,0.0677966101694915,0.0416666666666667,0.0555555555555556,0.0408163265306122,0.0175438596491228,0.0238095238095238,0.125,0.0833333333333333,0.08
"Taylor Dayne","Love Will Lead You Back",0.269809138230191,0.0833333333333333,0.225,0.209302325581395,0.0869565217391304,0.160714285714286,0.101449275362319,0.0363636363636364,0.0597014925373134,0.0338983050847458,0.0533333333333333,0.0571428571428571,0.046875,0.0606060606060606,0.0579710144927536,0.0384615384615385,0.0754716981132075,0,0.0555555555555556,0.0212765957446809,0.0526315789473684,0,0,0.0731707317073171
"Technotronic","Pump Up The Jam",0.916225749559083,0.840909090909091,0.893617021276596,0.882352941176471,0.891304347826087,0.78,0.737704918032787,0.740740740740741,0.771428571428571,0.688524590163934,0.6875,0.591836734693878,0.605633802816901,0.688524590163934,0.716666666666667,0.555555555555556,0.596491228070175,0.532258064516129,0.568627450980392,0.444444444444444,0.58974358974359,0.34,0.321428571428571,0.32258064516129
"Third Eye Blind","Semi-Charmed Life",0.836339586339586,0.815126050420168,0.752066115702479,0.782608695652174,0.790322580645161,0.747899159663866,0.62280701754386,0.745098039215686,0.691489361702128,0.55952380952381,0.548780487804878,0.579545454545455,0.507692307692308,0.542857142857143,0.32,0.485714285714286,0.305555555555556,0,0,0,0,0,0,0
"Timmy T","One More Try",0.569564270152506,0.457142857142857,0.363636363636364,0.333333333333333,0.3,0.148936170212766,0.214285714285714,0.196969696969697,0.0972222222222222,0.0909090909090909,0.0408163265306122,0.0704225352112676,0.032258064516129,0.0666666666666667,0.02,0.08,0.0476190476190476,0.05,0.121951219512195,0.104166666666667,0.142857142857143,0.0909090909090909,0.08,0
"Tommy Page","I'll Be Your Everything",0.251387073347858,0.16,0.102564102564103,0.102040816326531,0.0816326530612245,0.0980392156862745,0.0666666666666667,0.133333333333333,0.104477611940299,0.0615384615384615,0.0645161290322581,0.0862068965517241,0.0666666666666667,0.0746268656716418,0.0338983050847458,0.0350877192982456,0.120689655172414,0.0232558139534884,0.0862068965517241,0.027027027027027,0.119047619047619,0.0869565217391304,0.0476190476190476,0
"Toni Braxton","Breathe Again",0.474835309617918,0.339285714285714,0.333333333333333,0.339285714285714,0.2,0.19672131147541,0.185714285714286,0.228571428571429,0.18,0.214285714285714,0.105263157894737,0.0980392156862745,0.117647058823529,0.113207547169811,0.111111111111111,0.176470588235294,0.157894736842105,0.0857142857142857,0.0689655172413793,0.121951219512195,0,0,0,0
"Toni Braxton","Un-Break My Heart",0.974389282899921,0.924528301886792,0.955223880597015,0.932203389830508,0.950819672131147,0.907894736842105,0.936507936507937,0.842105263157895,0.862068965517241,0.88,0.777777777777778,0.818181818181818,0.642857142857143,0.666666666666667,0.55,0.621621621621622,0.615384615384615,0.5,0,0,0,0,0,0
"Toni Braxton","You're Makin' Me High",0.404148189209165,0.431818181818182,0.418918918918919,0.288135593220339,0.193548387096774,0.134328358208955,0.152542372881356,0.171428571428571,0.142857142857143,0.1875,0.06,0.0851063829787234,0.0526315789473684,0.111111111111111,0.117647058823529,0.0967741935483871,0.0333333333333333,0.230769230769231,0,0,0,0,0,0
"Tony Rich Project","Nobody Knows",0.497013142174433,0.484848484848485,0.46875,0.378787878787879,0.290322580645161,0.1,0.175438596491228,0.19672131147541,0.113207547169811,0.117647058823529,0.0344827586206897,0,0.0465116279069767,0.0212765957446809,0.0857142857142857,0,0.137931034482759,0.0571428571428571,0,0,0,0,0,0
"Tracie Spencer","This House",0.136145104895105,0.108108108108108,0.025,0.150943396226415,0.0416666666666667,0.0517241379310345,0.0576923076923077,0.0151515151515152,0.0735294117647059,0.051948051948052,0.123076923076923,0.0178571428571429,0.0289855072463768,0.0535714285714286,0.0425531914893617,0.0166666666666667,0.0357142857142857,0.0425531914893617,0.0754716981132075,0.0512820512820513,0.0465116279069767,0.135135135135135,0.032258064516129,0
"Tracy Chapman","Give Me One Reason",0.676388888888889,0.538461538461538,0.558823529411765,0.566037735849057,0.48,0.432432432432432,0.470588235294118,0.342465753424658,0.379310344827586,0.222222222222222,0.285714285714286,0.2,0.146341463414634,0.155555555555556,0.163265306122449,0.075,0.0909090909090909,0.142857142857143,0,0,0,0,0,0
"UB40","Can't Help Falling In Love",0.864705973598896,0.813953488372093,0.80952380952381,0.736842105263158,0.75,0.684931506849315,0.574074074074074,0.65,0.515151515151515,0.376623376623377,0.4,0.369230769230769,0.423076923076923,0.322033898305085,0.51219512195122,0.333333333333333,0.302325581395349,0.292682926829268,0.263157894736842,0.266666666666667,0.178571428571429,0,0,0
"Usher","My Way",0.298039215686275,0.333333333333333,0.241935483870968,0.261538461538462,0.173913043478261,0.145454545454545,0.181818181818182,0.142857142857143,0.150943396226415,0.115384615384615,0.170731707317073,0.0784313725490196,0.236842105263158,0.131578947368421,0.166666666666667,0.0571428571428571,0,0,0,0,0,0,0,0
"Usher","Nice and Slow",0.339429888063768,0.0967741935483871,0.287878787878788,0.164383561643836,0.12280701754386,0.147058823529412,0.156862745098039,0.145161290322581,0.131578947368421,0.153846153846154,0.0952380952380952,0.117647058823529,0.0465116279069767,0.0454545454545455,0.115384615384615,0.0588235294117647,0,0,0,0,0,0,0,0
"Usher","You Make Me Wanna..",0.514430684554524,0.546875,0.471698113207547,0.45,0.550724637681159,0.338709677419355,0.303030303030303,0.413793103448276,0.403846153846154,0.25,0.215686274509804,0.266666666666667,0.104166666666667,0.133333333333333,0.0740740740740741,0.114285714285714,0.0384615384615385,0,0,0,0,0,0,0
"Vanessa Williams and Brian McKnight","Love Is",0.55161938534279,0.380952380952381,0.454545454545455,0.328125,0.278688524590164,0.267857142857143,0.267857142857143,0.222222222222222,0.19047619047619,0.133333333333333,0.140350877192982,0.203389830508475,0.0961538461538462,0.159090909090909,0.0869565217391304,0.0810810810810811,0.0392156862745098,0.0975609756097561,0.102564102564103,0.0833333333333333,0.0967741935483871,0,0,0
"Vanessa Williams","Colors Of The Wind",0.632924994627122,0.714285714285714,0.677966101694915,0.709677419354839,0.672413793103448,0.72463768115942,0.675675675675676,0.656716417910448,0.619047619047619,0.583333333333333,0.5,0.538461538461538,0.523809523809524,0.520833333333333,0.395348837209302,0.35,0.333333333333333,0.173913043478261,0.296296296296296,0,0,0,0,0
"Vanessa Williams","Save The Best For Last",0.768348768348768,0.803921568627451,0.791666666666667,0.690909090909091,0.673913043478261,0.611111111111111,0.560606060606061,0.481927710843373,0.533333333333333,0.506666666666667,0.391304347826087,0.4375,0.285714285714286,0.209302325581395,0.231884057971014,0.024390243902439,0.177777777777778,0.2,0.0731707317073171,0.0731707317073171,0.105263157894737,0.142857142857143,0,0
"Vanilla Ice","Ice Ice Baby",0.894995210727969,0.851851851851852,0.780487804878049,0.866666666666667,0.87037037037037,0.8,0.774193548387097,0.779411764705882,0.789473684210526,0.796610169491525,0.652173913043478,0.672727272727273,0.672413793103448,0.64,0.555555555555556,0.5625,0.55,0.520833333333333,0.552631578947368,0.641025641025641,0.533333333333333,0.405405405405405,0.346153846153846,0.458333333333333
"Vanilla Ice","Play That Funky Music",0.667521701954988,0.777777777777778,0.688888888888889,0.615384615384615,0.568965517241379,0.727272727272727,0.53968253968254,0.633333333333333,0.423728813559322,0.671641791044776,0.5,0.596774193548387,0.452054794520548,0.491525423728814,0.48,0.384615384615385,0.523809523809524,0.431372549019608,0.34,0.275,0.242424242424242,0.275862068965517,0.214285714285714,0
"Warren G","Regulate",0.703929221962009,0.793103448275862,0.686567164179104,0.584905660377358,0.657534246575342,0.45,0.459016393442623,0.384615384615385,0.365079365079365,0.375,0.272727272727273,0.365079365079365,0.431372549019608,0.32,0.218181818181818,0.181818181818182,0.204081632653061,0.222222222222222,0.354838709677419,0.103448275862069,0,0,0,0
"Whitney Houston","All The Man That I Need",0.521388166315703,0.6,0.588235294117647,0.294117647058824,0.390625,0.257575757575758,0.28125,0.360655737704918,0.294871794871795,0.166666666666667,0.196078431372549,0.206896551724138,0.253968253968254,0.175438596491228,0.0793650793650794,0.155172413793103,0.1,0.0526315789473684,0.119047619047619,0.117647058823529,0.0285714285714286,0.133333333333333,0.257142857142857,0
"Whitney Houston","Exhale",0.491260162601626,0.511627906976744,0.490196078431373,0.476923076923077,0.262295081967213,0.287878787878788,0.253968253968254,0.314285714285714,0.327868852459016,0.196428571428571,0.232142857142857,0.153846153846154,0.15,0.125,0.26530612244898,0.192307692307692,0.181818181818182,0.162790697674419,0.142857142857143,0,0,0,0,0
"Whitney Houston","Heartbreak Hotel",0.293921019900498,0.257142857142857,0.359375,0.263157894736842,0.253333333333333,0.117647058823529,0.175438596491228,0.145454545454545,0.107142857142857,0.0476190476190476,0.108695652173913,0.0535714285714286,0.105263157894737,0.0333333333333333,0.15,0,0,0,0,0,0,0,0,0
"Whitney Houston","I Believe In You And Me",0.390327029156816,0.461538461538462,0.375,0.323943661971831,0.387096774193548,0.207547169811321,0.273972602739726,0.339622641509434,0.285714285714286,0.294117647058824,0.155555555555556,0.214285714285714,0.32,0.289473684210526,0.27906976744186,0.266666666666667,0.172413793103448,0,0,0,0,0,0,0
"Whitney Houston","I Have Nothing",0.786206896551724,0.688524590163934,0.882352941176471,0.758064516129032,0.645569620253165,0.625,0.577464788732394,0.5,0.569444444444444,0.380952380952381,0.551724137931034,0.493506493506494,0.48,0.433962264150943,0.295454545454545,0.48,0.369565217391304,0.482758620689655,0.441176470588235,0.416666666666667,0.371428571428571,0,0,0
"Whitney Houston","I Will Always Love You",0.974149659863946,0.973333333333333,0.963636363636364,0.98,0.953271028037383,0.913385826771654,0.914529914529915,0.904347826086957,0.925233644859813,0.9,0.928,0.869230769230769,0.85981308411215,0.864077669902913,0.918367346938776,0.844444444444444,0.867469879518072,0.862068965517241,0.869565217391304,0.852459016393443,0.82258064516129,0.830188679245283,0,0
"Whitney Houston","I'm Every Woman",0.821899115377376,0.723404255319149,0.771929824561403,0.607142857142857,0.726027397260274,0.727272727272727,0.703703703703704,0.721311475409836,0.666666666666667,0.59375,0.535211267605634,0.53968253968254,0.526315789473684,0.411764705882353,0.479166666666667,0.395833333333333,0.348837209302326,0.254901960784314,0.258064516129032,0.387096774193548,0.25,0,0,0
"Whitney Houston","I'm Your Baby Tonight",0.806186868686869,0.676470588235294,0.75,0.613636363636364,0.553191489361702,0.511111111111111,0.483870967741935,0.431372549019608,0.428571428571429,0.333333333333333,0.25,0.272727272727273,0.227272727272727,0.2875,0.226666666666667,0.314814814814815,0.104166666666667,0.102040816326531,0.0869565217391304,0.130434782608696,0.1,0.117647058823529,0.15625,0.0526315789473684
"Whitney Houston","It's Not Right But It's Okay",0.630639730639731,0.544117647058823,0.525423728813559,0.525423728813559,0.476923076923077,0.350877192982456,0.352941176470588,0.239130434782609,0.261904761904762,0.211538461538462,0.270833333333333,0.244897959183673,0.25,0.2,0.130434782608696,0,0,0,0,0,0,0,0,0
"Will Smith","Gettin' Jiggy Wit It",0.880318824434365,0.861788617886179,0.868217054263566,0.846153846153846,0.771186440677966,0.678899082568807,0.739583333333333,0.719101123595506,0.582278481012658,0.454545454545455,0.525641025641026,0.486486486486487,0.532467532467532,0.385964912280702,0.388888888888889,0.407407407407407,0,0,0,0,0,0,0,0
"Will Smith","Wild Wild West",0.924473096348096,0.827586206896552,0.813559322033898,0.833333333333333,0.65,0.612244897959184,0.553571428571429,0.389830508474576,0.519230769230769,0.389830508474576,0.259259259259259,0.196078431372549,0.372549019607843,0.241379310344828,0.222222222222222,0,0,0,0,0,0,0,0,0
"Wilson Phillips","Hold On",0.81547619047619,0.823529411764706,0.794117647058823,0.717391304347826,0.826086956521739,0.737704918032787,0.571428571428571,0.7125,0.622641509433962,0.67741935483871,0.513157894736842,0.492537313432836,0.530612244897959,0.527272727272727,0.5,0.529411764705882,0.480769230769231,0.34,0.358208955223881,0.302325581395349,0.181818181818182,0.184210526315789,0.206896551724138,0.125
"Wilson Phillips","Impulsive",0.580669846948917,0.6,0.567567567567568,0.358974358974359,0.256410256410256,0.38,0.224489795918367,0.203389830508475,0.161764705882353,0.0925925925925926,0.0526315789473684,0.133333333333333,0.051948051948052,0.046875,0.107692307692308,0.0769230769230769,0.120689655172414,0,0.0677966101694915,0.04,0.0645161290322581,0.131578947368421,0.0769230769230769,0.129032258064516
"Wilson Phillips","Release Me",0.695962629295963,0.783783783783784,0.694444444444444,0.490566037735849,0.518518518518518,0.192307692307692,0.254237288135593,0.265625,0.226415094339623,0.120689655172414,0.12987012987013,0.202702702702703,0.105263157894737,0.0491803278688525,0.0701754385964912,0.0625,0.0454545454545455,0.0238095238095238,0.0192307692307692,0.0217391304347826,0,0.137931034482759,0.0666666666666667,0.0857142857142857
"Wilson Phillips","You're In Love",0.505110528030732,0.5,0.469387755102041,0.351851851851852,0.428571428571429,0.283333333333333,0.245283018867925,0.238095238095238,0.152542372881356,0.141025641025641,0.0677966101694915,0.0606060606060606,0.0909090909090909,0.0923076923076923,0,0.0677966101694915,0.0566037735849057,0.0384615384615385,0.0392156862745098,0.0689655172413793,0,0.0625,0.130434782608696,0
"Wreckx-N-Effect","Rump Shaker",0.776325344952796,0.745098039215686,0.790322580645161,0.634615384615385,0.716981132075472,0.564102564102564,0.688524590163934,0.471428571428571,0.470588235294118,0.420289855072464,0.389830508474576,0.360655737704918,0.468085106382979,0.181818181818182,0.365384615384615,0.285714285714286,0.254901960784314,0.218181818181818,0.09375,0.0769230769230769,0.0333333333333333,0.227272727272727,0,0
"Xscape","Just Kickin' It",0.18849241398261,0.161290322580645,0.112903225806452,0.184615384615385,0.0983606557377049,0.0655737704918033,0.113207547169811,0.0735294117647059,0.0819672131147541,0.150684931506849,0.0921052631578947,0.0555555555555556,0.0892857142857143,0.015625,0.0638297872340425,0.0192307692307692,0.0666666666666667,0.027027027027027,0.05,0.0810810810810811,0.0689655172413793,0,0,0
"diVINYLS","I Touch Myself",0.709179197994987,0.625,0.583333333333333,0.545454545454545,0.538461538461538,0.571428571428571,0.523809523809524,0.403508771929825,0.411764705882353,0.438356164383562,0.37037037037037,0.298507462686567,0.266666666666667,0.379310344827586,0.160714285714286,0.134615384615385,0.166666666666667,0.14,0.177777777777778,0.0476190476190476,0.0714285714285714,0,0.130434782608696,0
